chinese_name,name,current_price,min_price,max_price,price_gap
Woolworths 黄油鸡肉和米饭 空,Woolworths Butter Chicken & Rice Null,4.0,3.45,4.0,0.55
Woolworths 意大利肉酱面冷冻餐,Woolworths Spaghetti Bolognese Frozen Meal,4.0,3.45,4.0,0.55
Woolworths 鸡肉宽面条培根蛋面,Woolworths Chicken Fettuccine Carbonara,4.0,3.45,4.0,0.55
Woolworths 金枪鱼意大利面配蔬菜冷冻餐,Woolworths Tuna Pasta With Veggies Frozen Meal,4.0,3.45,4.0,0.55
多力多滋莎莎酱温和,Doritos Salsa Dip Mild,2.75,2.75,2.75,0.0
多力多滋中度莎莎酱,Doritos Medium Salsa,2.75,2.75,2.75,0.0
多力多滋热莎莎,Doritos Hot Salsa,2.75,2.75,2.75,0.0
Woolworths 甘草曲草莓味,Woolworths Liquorice Twists Strawberry Flavoured,2.75,2.75,2.75,0.0
Woolworths 甘草麻花黑色,Woolworths Liquorice Twists Black,2.75,2.75,2.75,0.0
赞扬传统蛋黄酱挤压瓶,Praise Traditional Mayonnaise Squeeze Bottle,4.5,4.5,4.5,0.0
令人印象深刻的冷榨果汁夏季蔬菜,Impressed Cold Pressed Juice Summer Greens,3.6,2.5,3.6,1.1
印象深刻的冷榨果汁杰克玫瑰,Impressed Cold Pressed Juice Jack Rose,3.6,2.5,3.6,1.1
Westacre 乳制品包裹奶酪片,Westacre Dairy Wrapped Cheese Slices,3.79,3.59,3.99,0.2
Westacre 乳制品包裹奶酪片,Westacre Dairy Wrapped Cheese Slices,3.79,3.59,3.99,0.2
RSPCA 批准的地中海釉鸡腿,RSPCA Approved Chicken Drumsticks With Mediterranean Glaze,6.5,6.5,6.5,0.0
FARMDALE 淡浓稠霜,FARMDALE Light Thickened Cream,2.79,2.79,2.79,0.0
Farmdale浇注奶油,Farmdale Pouring Cream,2.79,2.79,2.79,0.0
Farmdale 浓稠奶油,Farmdale Thickened Cream,2.79,2.79,2.79,0.0
MasterFoods 慢炖酱黄油鸡,MasterFoods Simmer Sauce Butter Chicken,4.9,4.5,4.9,0.4
金宝汤粗胡椒牛排,Campbell's Soup Chunky Pepper Steak,4.69,4.69,4.69,0.0
亨氏焗豆英文食谱,Heinz Baked Beans English Recipe,2.9,1.9,2.9,1.0
亨氏火腿酱焗豆,Heinz Baked Beans In Ham Sauce,2.9,1.9,2.9,1.0
亨氏焗豆番茄酱,Heinz Baked Beans Tomato Sauce,2.9,1.9,2.9,1.0
亨氏意大利面特级芝士酱,Heinz Spaghetti Extra Cheesy Sauce,2.9,1.9,2.9,1.0
亨氏番茄酱意大利面,Heinz Spaghetti In Tomato Sauce,1.4,1.4,2.8,0.0
Mutti Passata 番茄泥,Mutti Passata Tomato Puree,3.7,3.2,3.7,0.5
马可波罗欧洲食品 Borlotti 豆,Marco Polo European Foods Borlotti Beans,3.49,3.49,3.49,0.0
马可波罗欧洲食品白豆,Marco Polo European Foods White Beans,3.49,3.49,3.49,0.0
格林枫糖浆,Green's Maple Syrup,4.0,3.5,4.0,0.5
锚点面包屑,Anchor Breadcrumbs,3.5,3.5,3.5,0.0
Green's 煎饼粉原味奶昔,Green's Pancake Mix Original Shake,3.05,3.05,3.5,0.0
Weet-Bix,Weet-Bix,3.5,3.5,3.5,0.0
佩斯农场天然散养鸡蛋,Pace Farm Natural Free Range Eggs,9.9,6.49,9.9,3.41
日出散养鸡蛋大号,Sunrise Free Range Eggs Large,9.9,6.49,9.9,3.41
面包烤箱巧克力海绵卷,Baker's Oven Chocolate Sponge Roll,4.75,3.7,4.75,1.05
贝克烤箱海绵卷 - 果酱,Baker's Oven Sponge Roll - Jam,4.75,3.7,4.75,1.05
雀巢脱脂甜炼乳,Nestlé Skim Sweetened Condensed Milk,3.8,2.5,3.8,1.3
彼得斯冰淇淋蛋糕派对,Peters Ice Cream Cake Party,14.0,14.0,14.0,0.0
Woolworths 浓稠奶油,Woolworths Thickened Cream,2.8,2.8,2.8,0.0
Woolworths 淡稠奶油,Woolworths Light Thickened Cream,2.8,2.8,2.8,0.0
Liberty Eggs 12 个特大笼免费鸡蛋,Liberty Eggs 12 Jumbo Cage Free Eggs,8.8,7.4,8.8,1.4
班达伯格姜汁啤酒,Bundaberg Ginger Beer,3.5,3.5,3.5,0.0
泉水黑金枪鱼块,Black & Gold Tuna Chunks In Springwater,3.6,3.6,4.0,0.0
盐水黑金枪鱼,Black & Gold Tuna In Brine,3.6,3.6,4.0,0.0
贝尔托利五兄弟肉酱意大利面,Bertolli Five Brothers Pasta Sauce Bolognese,4.7,2.99,5.0,1.71
Bertolli 五兄弟意大利面酱大蒜和酒,Bertolli Five Brothers Pasta Sauce Garlic & Wine,4.7,2.49,5.0,2.21
黑色和金色传统肉汁混合,Black & Gold Traditional Gravy Mix,3.99,1.49,3.99,2.5
Dolmio 奶油Carbonara 意大利面酱,Dolmio Creamy Carbonara Pasta Sauce,4.6,2.3,4.6,2.3
五兄弟烤箱烤蒜洋葱意大利面酱,Five Brothers Oven Roasted Garlic & Onion Pasta Sauce,4.7,2.49,5.0,2.21
黑金烤宽面条,Black & Gold Lasagna,3.75,3.75,3.75,0.0
Helga 的混合谷物迷你面包,Helga's Mixed Grain Mini Loaf,4.0,3.9,4.0,0.1
Westacre Dairy 美味奶酪块,Westacre Dairy Tasty Cheese Block,9.29,8.49,9.49,0.8
菜单上的牛肉千层面,On The Menu Beef Lasagne,9.5,9.5,9.5,0.0
Sunrice 墨西哥风味米饭,Sunrice Mexican Style Rice ,4.29,4.29,4.29,0.0
雀巢咖啡伴侣咖啡增白剂,Nestle Coffee-Mate Coffee Whitener,9.5,9.5,9.5,0.0
里斯的营养浴缸,Reese's Nutrageous Tub,10.0,8.35,10.0,1.65
Ohlio 菜籽油和摩洛特级初榨橄榄油混合物,Ohlio Canola Oil & Moro Extra Virgin Olive Oil Blend,9.5,6.65,9.5,2.85
Ohlio 葵花籽油和摩洛特级初榨橄榄油混合物,Ohlio Sunflower Oil & Moro Extra Virgin Olive Oil Blend,9.5,6.65,9.5,2.85
Geo 特级初榨菜籽油冷榨,Geo Extra Virgin Canola Oil Cold Pressed,38.0,19.0,38.0,19.0
F Whitlock & Sons F.whitlock & Sons 黄铜牛胸肉汤,F Whitlock & Sons F.whitlock & Sons Brazen Beef Brisket Soup,2.0,2.0,4.0,0.0
F.whitlock & Sons 烟熏辣椒玉米浓汤,F.whitlock & Sons Smokey Chipotle Corn Chowder,2.0,2.0,4.0,0.0
Woolworths 鸡大腿去皮肉排带骨,Woolworths Chicken Thigh Skinless Cutlets Bone-in,6.5,6.18,6.5,0.32
英厄姆的土耳其翼片,Ingham's Turkey Wing Pieces,18.05,16.15,18.05,1.9
英厄姆鸡肉部分美食烘焙,Ingham's Chicken Portion Pieces Gourmet Roasting,17.0,17.0,19.0,0.0
Weet - Bix 无麸质浆果味脆饼,Weet - Bix Gluten Free Berry Flavour Crunch,5.3,3.8,5.3,1.5
现成厨师奶油番茄培根意大利面烘焙家庭装,Ready Chef Creamy Tomato & Bacon Pasta Bake Family Size,12.5,11.45,12.5,1.05
现成厨师意大利烤鸡家庭装,Ready Chef Italian Chicken Bake Family Size,12.5,11.45,12.5,1.05
现成厨师通心粉肉酱烘焙家庭装,Ready Chef Penne Bolognese Bake Family Size,12.5,11.45,12.5,1.05
菜单上的牛肉宽面条 Null,On The Menu Beef Lasagne Null,9.5,7.6,9.5,1.9
疗养院如此美味香草极乐冷冻甜点,Sanitarium So Good Vanilla Bliss Frozen Dessert,9.5,7.6,9.5,1.9
Sanitarium So Good 巧克力极乐冷冻甜点,Sanitarium So Good Choc Bliss Frozen Dessert,9.5,7.6,9.5,1.9
山景奶酪片全脂,Hillview Cheese Slices Full Fat,4.4,4.4,4.75,0.0
山景奶酪片低脂,Hillview Cheese Slices Reduced Fat,4.4,4.4,4.75,0.0
Woolworths 微波炉爆米花黄油味,Woolworths Microwave Popcorn Butter Flavoured,0.95,0.95,0.95,0.0
Woolworths 炸鸡饼干,Woolworths Chicken Blasts Crackers,1.9,1.9,1.9,0.0
Woolworths 甜咸微波爆米花,Woolworths Sweet & Salty Microwave Popcorn,0.95,0.95,0.95,0.0
Famous Soda Co 粉红柠檬水 24 包 x 250 毫升,Famous Soda Co Pink Lemonade 24 Pack x 250ml,58.0,56.99,58.0,1.01
土豆乌托邦脆薯饼,Potato Utopia Crispy Hash Browns,4.7,4.7,6.7,0.0
土豆乌托邦土豆脆片,Potato Utopia Potato Crunchies,6.7,3.9,6.7,2.8
土豆乌托邦牛排馆薯条,Potato Utopia Steakhouse Fries,6.7,4.7,6.7,2.0
土豆乌托邦质朴的薯条皮,Potato Utopia Rustic Skin On Fries,6.7,4.7,6.7,2.0
马铃薯乌托邦啤酒炸薯条,Potato Utopia Beer Battered Flavoured Fries,4.7,3.9,6.7,0.8
精美的黄油乳制品涂抹酱,Beautifully Butterfully Dairy Spread,4.79,4.79,4.79,0.0
张氏泰式米粉,Chang's Thai Style Rice Noodle,2.4,2.05,2.4,0.35
古尔本谷芒果果汁,Goulburn Valley Mango in Juice,6.6,5.3,6.6,1.3
雀巢甜炼乳,Nestlé Sweetened Condensed Milk,3.8,2.5,3.8,1.3
春沟泡菜青番茄,Spring Gully Pickles Green Tomato,1.99,1.99,4.0,0.0
Leggo的番茄酱,Leggo's Tomato Paste,4.4,4.3,4.8,0.1
雀巢甜炼乳,Nestlé Sweetened Condensed Milk,3.8,2.5,3.8,1.3
麦凯恩抱子甘蓝,McCain Brussel Sprouts,5.25,3.5,5.25,1.75
Woolworths 乳清干酪 光滑,Woolworths Ricotta Cheese Smooth,3.6,3.6,3.6,0.0
Woolworths 乳清干酪轻质奶酪,Woolworths Ricotta Light Cheese,3.6,3.6,3.6,0.0
赞扬传统蛋黄酱挤压瓶,Praise Traditional Mayonnaise Squeeze Bottle,4.5,4.0,4.75,0.5
神奇全麦迷你面包,Wonder Wholemeal Mini Loaf,3.4,3.4,3.5,0.0
何麦糕点土豆酥,Ho Mai Pastry Potato Puff Pastry,3.5,3.5,7.0,0.0
好麦蔬菜天妇罗,Ho Mai Vegetable Tempura,5.6,3.5,7.0,2.1
博格的 Pastizzis 三角形菠菜和乳清干酪,Borg's Pastizzis Triangles Spinach & Ricotta,4.0,3.5,4.0,0.5
Trang's 糕点春卷片,Trang's Pastry Spring Roll Sheets,2.9,2.9,2.9,0.0
Lo Bros 蓝莓酸橙康普茶,Lo Bros Blueberry Lime Kombucha,2.1,2.1,4.2,0.0
Lo Bros 覆盆子和 Blackcurrent 康普茶,Lo Bros Raspberry & Blackcurrent Kombucha,4.2,2.1,4.2,2.1
Lo Bros 菠萝酸橙康普茶,Lo Bros Pineapple & Lime Kombucha,4.2,2.1,4.2,2.1
幸运苏丹娜,Lucky Sultanas,6.8,3.4,6.8,3.4
礼盒装魔鬼峰英雄香迪啤酒 24 x 330ml & 禁欲尾声 0% 750ml,Gift Pack Duo Devil's Peak Hero Shandy Lager 24 x 330ml & Abstinence Epilogue 0% 750ml,69.95,69.95,69.95,0.0
Nudie 100% 橙汁,Nudie 100% Orange Juice,3.5,3.5,4.3,0.0
Nudie 100% 苹果汁,Nudie 100% Apple Juice,4.3,3.5,4.3,0.8
Nudie 除了橙色纸浆之外什么都没有,Nudie Nothing But Orange Pulp Free,3.5,3.5,4.3,0.0
Nudie 只不过是胡萝卜姜及更多,Nudie Nothing But Carrot Ginger & More,4.3,3.5,4.3,0.8
Nudie Nothing But Aloha,Nudie Nothing But Aloha,4.3,3.5,4.3,0.8
Maggi Masala 2 分钟面条,Maggi Masala 2-Minute Noodles,5.49,5.49,5.49,0.0
贝加松脆花生酱,Bega Crunchy Peanut Butter,8.1,7.4,9.15,0.7
贝加花生酱光滑,Bega Peanut Butter Smooth,8.1,7.4,9.15,0.7
科蒂的黑莓果酱,Cottee's Blackberry Jam,4.89,4.89,4.89,0.0
科蒂的覆盆子果酱,Cottee's Raspberry Jam,4.89,4.89,4.89,0.0
科蒂的草莓酱,Cottee's Strawberry Jam,4.89,4.89,4.89,0.0
黑金椰子干,Black & Gold Desiccated Coconut,3.25,2.45,3.25,0.8
赞扬 99% 无脂蛋黄酱,Praise 99% Fat Free Mayonnaise,4.0,3.0,4.0,1.0
Nuttelex 原创植物黄油替代品,Nuttelex Original Plant-Based Butter Alternative,5.15,4.5,5.2,0.65
宏观有机甜菜根圆网,Macro Organic Beetroot Punnet,4.5,4.5,6.5,0.0
贝加光滑花生酱,Bega Smooth Peanut Butter,7.4,7.4,7.4,0.0
贝加松脆花生酱,Bega Crunchy Peanut Butter,7.4,7.4,7.4,0.0
航海鱼丸,Sailing Seas Fish Ball,4.9,4.9,4.9,0.0
Flora 浓稠植物霜,Flora Thickened Plant Cream,6.5,4.5,6.5,2.0
Up&go 蛋白质能量香蕉味饮料,Up&go Protein Energize Banana Flavour Drink,4.9,3.5,4.9,1.4
海军上将荔枝糖浆,Admiral Lychees In Syrup,5.6,4.9,5.6,0.7
Poppin 微波炉爆米花黄油味,Poppin Microwave Popcorn Butter Flavour,0.99,0.99,0.99,0.0
山景奶酪块,Hillview Cheese Block,10.5,8.7,10.5,1.8
兰格芒果花蜜。 3.78升,Langers Mango Nectar. 3.78L,37.49,37.49,37.49,0.0
农木鸡北斗,Farmwood Chicken Dippers,9.99,9.99,9.99,0.0
黑无核葡萄串,Black Seedless Grape Cluster,3.5,3.5,3.5,0.0
青葡萄簇,Green Grape Cluster,8.49,6.99,8.49,1.5
柠檬,Lemons,1.5,1.5,1.5,0.0
世界厨房小屋馅饼,World Kitchen Cottage Pie,10.99,10.99,10.99,0.0
食物羡慕焦糖奶油 2 x,Food Envy Crème Caramel 2 x,2.99,2.99,2.99,0.0
RSPCA 批准的鸡肉混合份南方油炸,RSPCA Approved Chicken Mixed Portions Southern Fried,15.5,12.0,15.5,3.5
黑金枪鱼块泉水,Black & Gold Tuna Chunk Springwater,1.85,1.85,1.85,0.0
汤姆派珀牛肉炖牛排和洋葱,Tom Piper Beef Braised Steak & Onions,4.4,3.6,5.0,0.8
汤姆派珀牛肉美味肉末蔬菜,Tom Piper Beef Savoury Mince Vegetable,4.4,3.6,5.0,0.8
阿诺特的巧克力泰迪熊,Arnott's Chocolate Teddy Bear,3.49,2.5,5.5,0.99
阿诺特的姜坚果,Arnott's Ginger Nut,2.5,2.0,2.5,0.5
阿诺特牛奶葛粉,Arnott's Milk Arrowroot,2.5,2.0,2.5,0.5
阿诺特牛奶咖啡,Arnott's Milk Coffee,2.5,2.5,2.5,0.0
贝蒂妙厨三重巧克力软糖布朗尼混合料,Betty Crocker Triple Chocolate Fudge Brownie Mix,4.99,4.99,4.99,0.0
社区公司酿青橄榄,Community Co Stuffed Green Olives,5.5,4.5,5.5,1.0
社区公司整颗青橄榄,Community Co Whole Green Olives,7.0,2.69,7.0,4.31
Saxa 天然粉红喜马拉雅岩盐,Saxa Natural Pink Himalayan Rock Salt,5.0,5.0,5.0,0.0
春沟酱菜甜芥,Spring Gully Pickles Sweet Mustard,4.0,3.45,4.0,0.55
Leggo's 披萨酱配大蒜、洋葱和香草,"Leggo's Pizza Sauce With Garlic, Onion & Herbs",4.5,4.0,4.5,0.5
Leggo的番茄酱,Leggo's Tomato Paste,4.5,4.0,4.5,0.5
农民联盟希腊风味酸奶,Farmers Union Greek Style Yoghurt,4.5,4.5,5.0,0.0
Devondale 乳制品软低盐黄油混合物,Devondale Dairy Soft Salt Reduced Butter Blend,2.99,2.99,4.99,0.0
毛茛乡村白片面包,Buttercup Country Split White Sliced Bread,4.2,4.0,4.49,0.2
红牛黄金能量饮料,Red Bull Gold Energy Drink,2.5,2.5,2.5,0.0
鸟眼熟食店烤迷迭香和大蒜,Birds Eye Deli Roast Rosemary & Garlic,6.0,3.0,6.0,3.0
鸟眼帕尔马干酪大蒜和罗勒熟食调味薯条,Birds Eye Parmesan Garlic & Basil Deli Seasoned Chips,5.2,3.0,6.0,2.2
鸟眼土豆扇贝,Birds Eye Potatoes Scalloped,8.0,4.0,8.0,4.0
鸟眼海盐迷迭香熟食调味薯片,Birds Eye Sea Salt & Rosemary Deli Seasoned Chips,3.0,3.0,6.0,0.0
街头金色 Gaytime 冷冻甜点,Streets Golden Gaytime Frozen Dessert,10.0,5.0,10.0,5.0
Weis 冰淇淋冰糕芒果,Weis Ice Cream Sorbet Mango,10.0,8.6,10.0,1.4
Woolworths 生菜卷心生菜,Woolworths Lettuce Iceberg Shredded Lettuce,2.0,2.0,2.0,0.0
Woolworths 细丝凉拌卷心菜,Woolworths Finely Shredded Coleslaw,3.0,2.7,3.0,0.3
Woolworths 经典凉拌卷心菜,Woolworths Classic Coleslaw,2.0,1.8,2.0,0.2
澳洲豆芽 豆芽 豆芽,Aussie Sprouts Bean Sprouts Bean Shoot,2.5,2.0,2.5,0.5
Woolworths 生菜卷心生菜混合,Woolworths Lettuce Iceberg Blend Lettuce Blend,3.0,3.0,3.0,0.0
Woolworths 美式沙拉套装,Woolworths American Style Slaw Kit,4.0,4.0,4.5,0.0
Woolworths 彩虹凉拌卷心菜,Woolworths Rainbow Coleslaw,3.0,2.7,3.0,0.3
Woolworths 甜菜根 新鲜甜菜根,Woolworths Beetroot Fresh Beetroot,5.0,4.5,5.0,0.5
赫尔加的土耳其卷白,Helga's Turkish Roll White,4.0,3.2,4.0,0.8
Bakery Du Jour 切片布里欧修面包,Bakery Du Jour Sliced Brioche Loaf,4.5,4.5,4.5,0.0
刚捕获的带皮鳕鱼片,Just Caught Whiting Fillets Skin On,12.0,10.0,12.0,2.0
Woolworths Rspca 认可的鸡肉碎,Woolworths Rspca Approved Chicken Mince,10.0,10.0,10.0,0.0
Sunsol 烤麦片杏仁蜂蜜和黑巧克力,Sunsol Toasted Muesli Almond Honey & Dark Chocolate,5.0,3.75,7.5,1.25
Sunsol 烤麦片杏仁腰果奇亚籽,Sunsol Toasted Muesli Almond Cashew & Chia,5.0,3.75,7.5,1.25
Sunsol 烤麦片草莓、澳洲坚果和椰子,"Sunsol Toasted Muesli Strawberry, Macadamia & Coconut",5.0,3.75,7.5,1.25
Sunsol 天然麦片杏仁腰果澳洲坚果和核桃,Sunsol Natural Muesli Almond Cashew Macadamia & Walnut,5.0,3.5,7.0,1.5
Sunsol 天然麦片蓝莓、枸杞椰子和奇亚籽,"Sunsol Natural Muesli Blueberry, Goji Berry Coconut & Chia",5.0,3.5,7.0,1.5
Woolworths 新鲜奶油南瓜汤,Woolworths Fresh Creamy Pumpkin Soup,4.0,3.0,4.0,1.0
Woolworths 新鲜鸡肉玉米汤亚洲风格,Woolworths Fresh Chicken & Corn Soup Asian Style,4.0,3.0,4.0,1.0
Woolworths 鲜鸡汤面,Woolworths Fresh Chicken Noodle Soup,4.0,3.0,4.0,1.0
Woolworths 低脂鸡肉蔬菜汤,Woolworths Chicken & Vegetable Soup Low Fat,4.0,3.0,4.0,1.0
Woolworths 土豆韭葱汤,Woolworths Potato & Leek Soup,4.0,3.0,4.0,1.0
Woolworths 新鲜豌豆火腿汤,Woolworths Fresh Pea & Ham Soup,4.0,3.0,4.0,1.0
Woolworths 新鲜蔬菜通心粉汤低脂,Woolworths Fresh Minestrone Soup Low Fat,4.0,3.0,4.0,1.0
Woolworths 蔬菜浓汤,Woolworths Chunky Vegetable Soup,4.0,3.0,4.0,1.0
Woolworths 番茄汤,Woolworths Tomato Soup,4.0,3.0,4.0,1.0
梅菲尔德文切片,Mayfair Devon Slices,1.0,1.0,1.0,0.0
Woolworths 冷冻披萨烧烤肉类爱好者,Woolworths Frozen Pizza Bbq Meat Lovers,5.5,4.95,5.5,0.55
何迈春卷鸡尾酒,Ho Mai Spring Rolls Cocktail,10.0,8.0,10.0,2.0
Woolworths 夏威夷冷冻披萨,Woolworths Frozen Pizza Hawaiian,5.5,4.95,5.5,0.55
吉百利弗雷多蛋糕,Cadbury Freddo Cake,17.0,15.0,17.0,2.0
Ho Mai 亚洲艺人包,Ho Mai Asian Entertainer Pack,10.0,8.0,10.0,2.0
Woolworths 奶酪培根披萨,Woolworths Cheese & Bacon Pizza,5.5,4.95,5.5,0.55
Bulla彩虹冰淇淋蛋糕,Bulla Rainbow Ice Cream Cake,15.0,15.0,15.0,0.0
Streets Paddle Pop 彩虹冷冻甜点,Streets Paddle Pop Rainbow Frozen Dessert,7.5,5.0,10.0,2.5
维斯芒果冰糕芒果,Weis Mango Sorbet Mango,7.0,7.0,10.0,0.0
街头金色 Gaytime 冷冻甜点,Streets Golden Gaytime Frozen Dessert,7.5,5.0,10.0,2.5
Streets Paddle Pop 冷冻浓奶昔巧克力冷冻甜点,Streets Paddle Pop Frozen Thickshake Chocolate Frozen Dessert,7.5,5.0,10.0,2.5
Steggles 鸡手指碎,Steggles Chicken Fingers Crumbed,13.5,10.8,13.5,2.7
Steggles 鸡肉恐龙零食天妇罗,Steggles Chicken Dino Snacks Tempura,11.5,10.8,13.5,0.7
Steggles 鸡翅 咬着火,Steggles Chicken Wing Nibbles Flaming,13.5,10.8,13.5,2.7
Steggles 鸡肉天妇罗,Steggles Chicken Pops Tempura,13.5,10.0,13.5,3.5
英厄姆原味鸡块,Ingham's Chicken Nuggets Original,13.0,11.0,13.0,2.0
英厄姆天妇罗风格金块,Ingham's Tempura Style Nuggets,13.0,11.0,13.0,2.0
Woolworths 冷冻鱼碎,Woolworths Frozen Fish Crumbed,11.0,10.0,11.0,1.0
Woolworths 碎鸡胸肉,Woolworths Crumbed Chicken Breast Tenders,10.0,10.0,10.0,0.0
英厄姆鸡柳原创,Ingham's Chicken Tenders Original,13.0,11.0,13.0,2.0
英厄姆甜辣鸡柳,Ingham's Sweet Chilli Chicken Tenders,13.0,11.0,13.0,2.0
Birds Eye Deli 调味薯片海盐迷迭香,Birds Eye Deli Seasoned Chips Sea Salt & Rosemary,6.0,4.2,6.0,1.8
强根烤箱烤红薯薯条,Strong Roots Oven Baked Sweet Potato Fries,7.0,5.5,7.5,1.5
Woolworths 冷冻鱼片面糊,Woolworths Frozen Fish Fillets Battered,11.0,10.0,11.0,1.0
Woolworths 鸡胸肉甜辣酱,Woolworths Chicken Breast Sweet Chilli Tenders,10.0,10.0,10.0,0.0
Birds Eye Deli 调味烤土豆迷迭香和大蒜,Birds Eye Deli Seasoned Roast Potatoes Rosemary & Garlic,7.0,4.2,7.0,2.8
Woolworths 碎鸡胸肉块,Woolworths Crumbed Chicken Breast Nuggets,10.0,9.5,10.0,0.5
英厄姆的水牛鸡翅丁,Ingham's Buffalo Chicken Wing Dings,13.0,11.0,13.0,2.0
Birds Eye Deli 调味薯条,Birds Eye Deli Seasoned Chips,6.0,4.2,6.0,1.8
Birds Eye Deli 调味薯片帕尔马干酪、大蒜和罗勒,"Birds Eye Deli Seasoned Chips Parmesan, Garlic & Basil",6.0,4.2,6.0,1.8
Woolworths 碎鸡胸肉手指,Woolworths Crumbed Chicken Breast Fingers,10.0,10.0,10.0,0.0
英厄姆冷冻碎鸡肉炸薯条,Ingham's Frozen Crumbed Chicken Chipees,11.0,10.0,13.0,1.0
英厄姆鸡肉零食原创,Ingham's Chicken Munchies Original,13.0,10.0,13.0,3.0
Woolworths 烤箱烤南方风味鸡翅小吃,Woolworths Oven Roasted Southern Style Wing Nibbles,10.0,10.0,10.0,0.0
Cocobella 蛋白椰子酸奶香草,Cocobella Protein Coconut Yoghurt Vanilla,6.5,5.0,6.5,1.5
Coyo Dairy 无椰子奶冻香草,Coyo Dairy Free Coconut Custard Vanilla,5.0,5.0,6.5,0.0
Bulla 浓稠霜,Bulla Thickened Cream,6.0,6.0,6.0,0.0
Pauls Plus 蛋白香草酸奶,Pauls Plus Protein Vanilla Yoghurt,7.0,7.0,7.0,0.0
Pauls Plus 蛋白质草莓酸奶,Pauls Plus Protein Strawberry Yoghurt,7.0,7.0,7.0,0.0
Pauls Plus 蛋白质天然酸奶,Pauls Plus Protein Natural Yoghurt,7.0,7.0,7.0,0.0
Mcvities 健康选择消化剂,Mcvities Healthy Choice Digestives,3.0,2.5,5.0,0.5
Mcvitie's 消化巧克力顶部牛奶巧克力,Mcvitie's Digestives Choc Tops Milk Chocolate,1.25,1.0,2.5,0.25
Mcvities Lemtops 消化剂,Mcvities Lemtops Digestives,1.25,1.0,2.5,0.25
麦维蒂消化巧克力顶部黑巧克力,Mcvitie's Digestives Choc Tops Dark Chocolate,1.25,1.0,2.5,0.25
Mcvities Rastops 消化饼干,Mcvities Rastops Digestive Biscuits,1.25,1.0,2.5,0.25
阿诺特苏格兰手指原味饼干,Arnott's Scotch Finger Plain Biscuits,3.3,1.65,3.3,1.65
阿诺特的家人最喜欢的什锦饼干,Arnott's Family Favourites Assorted Biscuits,5.0,5.0,5.0,0.0
Woolworths 成百上千的饼干,Woolworths Hundreds & Thousands Biscuits,2.5,2.0,2.5,0.5
Kooka 的乡村饼干巧克力果酱,Kooka's Country Cookies Chocolate Jam,5.0,5.0,5.0,0.0
Kooka 乡村饼干果酱,Kooka's Country Cookies Jam,5.0,5.0,5.0,0.0
酸味补丁儿童棒棒糖超大尺寸包装,Sour Patch Kids Lollies Mega Size Pack Pack,15.0,15.0,15.0,0.0
Woolworths 香蕉片,Woolworths Banana Chips,4.5,3.0,4.5,1.5
贝尔沃农场接骨木花亲切,Belvoir Farm Elderflower Cordial,5.0,5.0,6.3,0.0
贝尔沃农场接骨木花和玫瑰亲切,Belvoir Farm Elderflower & Rose Cordial,5.0,5.0,6.3,0.0
Coca - 可乐经典软饮料迷你罐 迷你罐,Coca - Cola Classic  Soft Drink Mini Can Mini Can,2.5,2.5,2.5,0.0
可口可乐零糖软饮料迷你罐,Coca - Cola Zero Sugar Soft Drink Mini Can,2.5,2.5,2.5,0.0
东海岸迷你橙汁,Eastcoast Mini Orange Juice,2.0,2.0,2.0,0.0
可可贝拉融合芒果热情,Cocobella Fusions Mango Passion,3.5,2.9,4.0,0.6
Cocobella Fusions 黑莓巴西莓,Cocobella Fusions Blackberry Acai,2.9,2.9,4.0,0.0
库珀啤酒增强剂 2 号,Coopers Brew Enhancer No2,10.0,8.0,10.0,2.0
可可贝拉融合覆盆子柠檬,Cocobella Fusions Raspberry Lemon,3.5,2.9,4.0,0.6
东海岸迷你苹果黑加仑汁,Eastcoast Mini Apple & Blackcurrant Juice,2.0,2.0,2.0,0.0
库珀家庭酿造生啤酒,Coopers Home Brew Draught,17.0,13.5,17.0,3.5
库珀自酿啤酒,Coopers Home Brew Lager,17.0,13.5,17.0,3.5
古兹的宽面条,Guzzi's Fettuccine,4.99,3.79,4.99,1.2
古兹的金色三色意大利宽面条,Guzzi's Golden Pasta Tricolore Fettuccine,4.99,3.79,4.99,1.2
古兹的三色扁面条,Guzzi's Tricolor Linguine,4.99,3.79,4.99,1.2
马可波罗大蒜烤红辣椒,Marco Polo Roasted Red Peppers with Garlic,6.79,6.79,6.79,0.0
Waves & Caves 印度补品 6x4 300ml,Waves & Caves Indian Tonic 6x4 300ml,80.0,80.0,80.0,0.0
托比叔叔燕麦片 古老谷物黑麦、膨化藜麦和小米,"Uncle Tobys Rolled Oats Ancient Grains Rye, Puffed Quinoa & Millet",4.0,2.5,5.0,1.5
马拉松春卷,Marathon Spring Rolls,6.7,5.7,6.7,1.0
曼宁谷 30 个散养鸡蛋,Manning Valley 30 Free Range Eggs,16.9,16.9,16.9,0.0
Woolworths Jubes,Woolworths Jubes,2.75,2.75,2.75,0.0
Woolworths 覆盆子味甘草麻花,Woolworths Raspberry Flavoured Liquorice Twists,2.75,2.75,2.75,0.0
Woolworths 牛奶巧克力甘草麻花,Woolworths Milk Chocolate Coated Liquorice Twists,2.75,2.75,2.75,0.0
Lo Bros 康普茶菠萝和酸橙,Lo Bros Kombucha Pineapple & Lime,7.7,3.85,7.7,3.85
